LAD_CODE,RESULT
E08000015,"[
  {
    ""latitude"": 53.3727,
    ""longitude"": -3.0886,
    ""name"": ""Wirral""
  },
  {
    ""latitude"": 53.3933,
    ""longitude"": -3.0147,
    ""name"": ""Birkenhead""
  },
  {
    ""latitude"": 53.4237,
    ""longitude"": -3.0428,
    ""name"": ""Wallasey""
  },
  {
    ""latitude"": 53.3561,
    ""longitude"": -2.9977,
    ""name"": ""Bebington""
  },
  {
    ""latitude"": 53.327,
    ""longitude"": -3.0977,
    ""name"": ""Heswall""
  },
  {
    ""latitude"": 53.3912,
    ""longitude"": -3.1788,
    ""name"": ""Hoylake""
  },
  {
    ""latitude"": 53.3711,
    ""longitude"": -3.1867,
    ""name"": ""West Kirby""
  },
  {
    ""latitude"": 53.4031,
    ""longitude"": -3.1108,
    ""name"": ""Moreton""
  },
  {
    ""latitude"": 53.3731,
    ""longitude"": -3.0425,
    ""name"": ""Prenton""
  },
  {
    ""latitude"": 53.3347,
    ""longitude"": -2.9747,
    ""name"": ""Bromborough""
  }
]"
E08000017,"[
  {
    ""latitude"": 53.5226,
    ""longitude"": -1.1297,
    ""name"": ""Doncaster""
  },
  {
    ""latitude"": 53.492,
    ""longitude"": -1.2834,
    ""name"": ""Mexborough""
  },
  {
    ""latitude"": 53.6131,
    ""longitude"": -0.9636,
    ""name"": ""Thorne""
  },
  {
    ""latitude"": 53.4839,
    ""longitude"": -1.2269,
    ""name"": ""Conisbrough""
  },
  {
    ""latitude"": 53.5392,
    ""longitude"": -1.0372,
    ""name"": ""Armthorpe""
  },
  {
    ""latitude"": 53.545,
    ""longitude"": -1.15,
    ""name"": ""Bentley""
  },
  {
    ""latitude"": 53.4789,
    ""longitude"": -1.0697,
    ""name"": ""Rossington""
  },
  {
    ""latitude"": 53.5939,
    ""longitude"": -1.0261,
    ""name"": ""Stainforth""
  },
  {
    ""latitude"": 53.4308,
    ""longitude"": -1.1106,
    ""name"": ""Tickhill""
  },
  {
    ""latitude"": 53.4892,
    ""longitude"": -1.1917,
    ""name"": ""Edlington""
  }
]"
E08000018,"[
  {
    ""latitude"": 52.4068,
    ""longitude"": -1.5197,
    ""name"": ""Coventry""
  },
  {
    ""latitude"": 52.4308,
    ""longitude"": -1.4917,
    ""name"": ""Foleshill""
  },
  {
    ""latitude"": 52.4372,
    ""longitude"": -1.5108,
    ""name"": ""Holbrooks""
  },
  {
    ""latitude"": 52.3997,
    ""longitude"": -1.5372,
    ""name"": ""Earlsdon""
  },
  {
    ""latitude"": 52.4078,
    ""longitude"": -1.4917,
    ""name"": ""Stoke""
  },
  {
    ""latitude"": 52.3997,
    ""longitude"": -1.5839,
    ""name"": ""Tile Hill""
  },
  {
    ""latitude"": 52.3997,
    ""longitude"": -1.565,
    ""name"": ""Canley""
  },
  {
    ""latitude"": 52.4219,
    ""longitude"": -1.5197,
    ""name"": ""Radford""
  },
  {
    ""latitude"": 52.4108,
    ""longitude"": -1.5019,
    ""name"": ""Hillfields""
  },
  {
    ""latitude"": 52.3997,
    ""longitude"": -1.4647,
    ""name"": ""Binley""
  }
]"
E08000021,"[
  {
    ""latitude"": 54.9783,
    ""longitude"": -1.6132,
    ""name"": ""Newcastle upon Tyne""
  },
  {
    ""latitude"": 55.0167,
    ""longitude"": -1.6167,
    ""name"": ""Gosforth""
  },
  {
    ""latitude"": 54.9833,
    ""longitude"": -1.6,
    ""name"": ""Jesmond""
  },
  {
    ""latitude"": 54.9667,
    ""longitude"": -1.5667,
    ""name"": ""Byker""
  },
  {
    ""latitude"": 54.9833,
    ""longitude"": -1.5833,
    ""name"": ""Heaton""
  },
  {
    ""latitude"": 54.9667,
    ""longitude"": -1.5333,
    ""name"": ""Walker""
  },
  {
    ""latitude"": 54.9833,
    ""longitude"": -1.65,
    ""name"": ""Fenham""
  },
  {
    ""latitude"": 54.9667,
    ""longitude"": -1.6667,
    ""name"": ""Benwell""
  },
  {
    ""latitude"": 54.9667,
    ""longitude"": -1.6333,
    ""name"": ""Elswick""
  },
  {
    ""latitude"": 55,
    ""longitude"": -1.65,
    ""name"": ""Kenton""
  }
]"
E08000022,"[
  {
    ""latitude"": 52.5085,
    ""longitude"": -2.081,
    ""name"": ""Dudley""
  },
  {
    ""latitude"": 52.4793,
    ""longitude"": -2.1196,
    ""name"": ""Brierley Hill""
  },
  {
    ""latitude"": 52.4566,
    ""longitude"": -2.1486,
    ""name"": ""Stourbridge""
  },
  {
    ""latitude"": 52.4486,
    ""longitude"": -2.0515,
    ""name"": ""Halesowen""
  },
  {
    ""latitude"": 52.4991,
    ""longitude"": -2.1731,
    ""name"": ""Kingswinford""
  },
  {
    ""latitude"": 52.54,
    ""longitude"": -2.1193,
    ""name"": ""Sedgley""
  },
  {
    ""latitude"": 52.54,
    ""longitude"": -2.0784,
    ""name"": ""Coseley""
  },
  {
    ""latitude"": 52.5193,
    ""longitude"": -2.1193,
    ""name"": ""Gornal""
  },
  {
    ""latitude"": 52.49,
    ""longitude"": -2.09,
    ""name"": ""Netherton""
  },
  {
    ""latitude"": 52.48,
    ""longitude"": -2.16,
    ""name"": ""Wordsley""
  }
]"
E08000023,"[
  {
    ""latitude"": 54.9988,
    ""longitude"": -1.4321,
    ""name"": ""South Shields""
  },
  {
    ""latitude"": 54.9827,
    ""longitude"": -1.4743,
    ""name"": ""Jarrow""
  },
  {
    ""latitude"": 54.9719,
    ""longitude"": -1.5152,
    ""name"": ""Hebburn""
  },
  {
    ""latitude"": 54.9536,
    ""longitude"": -1.4526,
    ""name"": ""Boldon Colliery""
  },
  {
    ""latitude"": 54.9536,
    ""longitude"": -1.4097,
    ""name"": ""Cleadon""
  },
  {
    ""latitude"": 54.95,
    ""longitude"": -1.3667,
    ""name"": ""Whitburn""
  },
  {
    ""latitude"": 54.9333,
    ""longitude"": -1.4333,
    ""name"": ""East Boldon""
  },
  {
    ""latitude"": 54.9667,
    ""longitude"": -1.4667,
    ""name"": ""Simonside""
  },
  {
    ""latitude"": 54.99,
    ""longitude"": -1.42,
    ""name"": ""Westoe""
  },
  {
    ""latitude"": 54.98,
    ""longitude"": -1.41,
    ""name"": ""Harton""
  }
]"
E08000024,"[
  {
    ""latitude"": 53.6833,
    ""longitude"": -1.4977,
    ""name"": ""Wakefield""
  },
  {
    ""latitude"": 53.7165,
    ""longitude"": -1.3628,
    ""name"": ""Castleford""
  },
  {
    ""latitude"": 53.6921,
    ""longitude"": -1.3107,
    ""name"": ""Pontefract""
  },
  {
    ""latitude"": 53.7042,
    ""longitude"": -1.4214,
    ""name"": ""Normanton""
  },
  {
    ""latitude"": 53.6764,
    ""longitude"": -1.3594,
    ""name"": ""Featherstone""
  },
  {
    ""latitude"": 53.6792,
    ""longitude"": -1.5792,
    ""name"": ""Ossett""
  },
  {
    ""latitude"": 53.6614,
    ""longitude"": -1.5569,
    ""name"": ""Horbury""
  },
  {
    ""latitude"": 53.6114,
    ""longitude"": -1.3553,
    ""name"": ""Hemsworth""
  },
  {
    ""latitude"": 53.5942,
    ""longitude"": -1.2928,
    ""name"": ""South Elmsall""
  },
  {
    ""latitude"": 53.7075,
    ""longitude"": -1.255,
    ""name"": ""Knottingley""
  }
]"
E08000025,"[
  {
    ""latitude"": 52.4862,
    ""longitude"": -1.8904,
    ""name"": ""Birmingham""
  },
  {
    ""latitude"": 52.4118,
    ""longitude"": -1.7795,
    ""name"": ""Solihull""
  },
  {
    ""latitude"": 52.57,
    ""longitude"": -1.8242,
    ""name"": ""Sutton Coldfield""
  },
  {
    ""latitude"": 52.5241,
    ""longitude"": -1.8361,
    ""name"": ""Erdington""
  },
  {
    ""latitude"": 52.4659,
    ""longitude"": -1.9211,
    ""name"": ""Edgbaston""
  },
  {
    ""latitude"": 52.4489,
    ""longitude"": -1.885,
    ""name"": ""Moseley""
  },
  {
    ""latitude"": 52.4581,
    ""longitude"": -1.9667,
    ""name"": ""Harborne""
  },
  {
    ""latitude"": 52.4328,
    ""longitude"": -1.8933,
    ""name"": ""Kings Heath""
  },
  {
    ""latitude"": 52.4417,
    ""longitude"": -1.9367,
    ""name"": ""Selly Oak""
  },
  {
    ""latitude"": 52.4081,
    ""longitude"": -1.9628,
    ""name"": ""Northfield""
  }
]"
E07000090,"[
  {
    ""latitude"": 50.8542,
    ""longitude"": -0.9822,
    ""name"": ""Havant""
  },
  {
    ""latitude"": 50.8806,
    ""longitude"": -1.0306,
    ""name"": ""Waterlooville""
  },
  {
    ""latitude"": 50.8472,
    ""longitude"": -0.9372,
    ""name"": ""Emsworth""
  },
  {
    ""latitude"": 50.79,
    ""longitude"": -0.975,
    ""name"": ""Hayling Island""
  },
  {
    ""latitude"": 50.8667,
    ""longitude"": -0.9986,
    ""name"": ""Leigh Park""
  },
  {
    ""latitude"": 50.84,
    ""longitude"": -1,
    ""name"": ""Bedhampton""
  },
  {
    ""latitude"": 50.8667,
    ""longitude"": -1.0333,
    ""name"": ""Purbrook""
  },
  {
    ""latitude"": 50.8917,
    ""longitude"": -1.0167,
    ""name"": ""Cowplain""
  },
  {
    ""latitude"": 50.8833,
    ""longitude"": -1.0667,
    ""name"": ""Denmead""
  },
  {
    ""latitude"": 50.8917,
    ""longitude"": -0.9667,
    ""name"": ""Rowlands Castle""
  }
]"
E07000091,"[
  {
    ""latitude"": 51.8959,
    ""longitude"": 0.9033,
    ""name"": ""Colchester""
  },
  {
    ""latitude"": 51.8092,
    ""longitude"": 0.7471,
    ""name"": ""Tiptree""
  },
  {
    ""latitude"": 51.7792,
    ""longitude"": 0.9167,
    ""name"": ""West Mersea""
  },
  {
    ""latitude"": 51.8531,
    ""longitude"": 0.9622,
    ""name"": ""Wivenhoe""
  },
  {
    ""latitude"": 51.8833,
    ""longitude"": 0.8333,
    ""name"": ""Stanway""
  },
  {
    ""latitude"": 51.8667,
    ""longitude"": 0.7833,
    ""name"": ""Marks Tey""
  },
  {
    ""latitude"": 51.9,
    ""longitude"": 0.75,
    ""name"": ""Great Tey""
  },
  {
    ""latitude"": 51.9583,
    ""longitude"": 0.9917,
    ""name"": ""Dedham""
  },
  {
    ""latitude"": 51.85,
    ""longitude"": 0.95,
    ""name"": ""Rowhedge""
  },
  {
    ""latitude"": 51.8333,
    ""longitude"": 0.8333,
    ""name"": ""Layer-de-la-Haye""
  }
]"
E07000092,"[
  {
    ""latitude"": 51.7361,
    ""longitude"": 0.4735,
    ""name"": ""Chelmsford""
  },
  {
    ""latitude"": 51.6433,
    ""longitude"": 0.6014,
    ""name"": ""South Woodham Ferrers""
  },
  {
    ""latitude"": 51.7167,
    ""longitude"": 0.4872,
    ""name"": ""Great Baddow""
  },
  {
    ""latitude"": 51.75,
    ""longitude"": 0.4917,
    ""name"": ""Springfield""
  },
  {
    ""latitude"": 51.7333,
    ""longitude"": 0.4278,
    ""name"": ""Writtle""
  },
  {
    ""latitude"": 51.7667,
    ""longitude"": 0.4667,
    ""name"": ""Broomfield""
  },
  {
    ""latitude"": 51.7,
    ""longitude"": 0.4667,
    ""name"": ""Galleywood""
  },
  {
    ""latitude"": 51.7167,
    ""longitude"": 0.5833,
    ""name"": ""Danbury""
  },
  {
    ""latitude"": 51.6667,
    ""longitude"": 0.5667,
    ""name"": ""Bicknacre""
  },
  {
    ""latitude"": 51.6833,
    ""longitude"": 0.4833,
    ""name"": ""Stock""
  }
]"
E07000093,"[
  {
    ""latitude"": 51.0632,
    ""longitude"": -1.3132,
    ""name"": ""Winchester""
  },
  {
    ""latitude"": 51.0895,
    ""longitude"": -1.1594,
    ""name"": ""Alresford""
  },
  {
    ""latitude"": 50.9544,
    ""longitude"": -1.2119,
    ""name"": ""Bishop's Waltham""
  },
  {
    ""latitude"": 50.9003,
    ""longitude"": -1.1886,
    ""name"": ""Wickham""
  },
  {
    ""latitude"": 50.8806,
    ""longitude"": -1.0375,
    ""name"": ""Denmead""
  },
  {
    ""latitude"": 51.0897,
    ""longitude"": -1.2953,
    ""name"": ""Kings Worthy""
  },
  {
    ""latitude"": 50.9833,
    ""longitude"": -1.2833,
    ""name"": ""Colden Common""
  },
  {
    ""latitude"": 50.9333,
    ""longitude"": -1.1667,
    ""name"": ""Swanmore""
  },
  {
    ""latitude"": 50.8667,
    ""longitude"": -1.25,
    ""name"": ""Whiteley""
  },
  {
    ""latitude"": 51.0167,
    ""longitude"": -1.3167,
    ""name"": ""Twyford""
  }
]"
E07000094,"[
  {
    ""latitude"": 51.0632,
    ""longitude"": -1.3132,
    ""name"": ""Winchester""
  },
  {
    ""latitude"": 51.0895,
    ""longitude"": -1.1594,
    ""name"": ""Alresford""
  },
  {
    ""latitude"": 50.9536,
    ""longitude"": -1.2119,
    ""name"": ""Bishop's Waltham""
  },
  {
    ""latitude"": 50.9003,
    ""longitude"": -1.1886,
    ""name"": ""Wickham""
  },
  {
    ""latitude"": 50.8806,
    ""longitude"": -1.0375,
    ""name"": ""Denmead""
  },
  {
    ""latitude"": 51.0897,
    ""longitude"": -1.2953,
    ""name"": ""Kings Worthy""
  },
  {
    ""latitude"": 50.9833,
    ""longitude"": -1.2833,
    ""name"": ""Colden Common""
  },
  {
    ""latitude"": 50.9333,
    ""longitude"": -1.1667,
    ""name"": ""Swanmore""
  },
  {
    ""latitude"": 50.8667,
    ""longitude"": -1.25,
    ""name"": ""Whiteley""
  },
  {
    ""latitude"": 51.0167,
    ""longitude"": -1.3167,
    ""name"": ""Twyford""
  }
]"
E07000095,"[
  {
    ""latitude"": 51.2802,
    ""longitude"": 1.0789,
    ""name"": ""Canterbury""
  },
  {
    ""latitude"": 51.3582,
    ""longitude"": 1.0255,
    ""name"": ""Whitstable""
  },
  {
    ""latitude"": 51.3733,
    ""longitude"": 1.1272,
    ""name"": ""Herne Bay""
  },
  {
    ""latitude"": 51.2977,
    ""longitude"": 1.1211,
    ""name"": ""Sturry""
  },
  {
    ""latitude"": 51.25,
    ""longitude"": 1.1333,
    ""name"": ""Bridge""
  },
  {
    ""latitude"": 51.25,
    ""longitude"": 1.0167,
    ""name"": ""Chartham""
  },
  {
    ""latitude"": 51.2667,
    ""longitude"": 1.1667,
    ""name"": ""Littlebourne""
  },
  {
    ""latitude"": 51.3,
    ""longitude"": 1.0667,
    ""name"": ""Blean""
  },
  {
    ""latitude"": 51.2833,
    ""longitude"": 1.1333,
    ""name"": ""Fordwich""
  },
  {
    ""latitude"": 51.2667,
    ""longitude"": 1.075,
    ""name"": ""Wincheap""
  }
]"
E07000096,"[
  {
    ""latitude"": 51.4414,
    ""longitude"": 0.2177,
    ""name"": ""Dartford""
  },
  {
    ""latitude"": 51.4486,
    ""longitude"": 0.3061,
    ""name"": ""Swanscombe""
  },
  {
    ""latitude"": 51.4508,
    ""longitude"": 0.2819,
    ""name"": ""Greenhithe""
  },
  {
    ""latitude"": 51.3992,
    ""longitude"": 0.2867,
    ""name"": ""Longfield""
  },
  {
    ""latitude"": 51.4486,
    ""longitude"": 0.2461,
    ""name"": ""Stone""
  },
  {
    ""latitude"": 51.4242,
    ""longitude"": 0.2097,
    ""name"": ""Wilmington""
  },
  {
    ""latitude"": 51.4272,
    ""longitude"": 0.2825,
    ""name"": ""Bean""
  },
  {
    ""latitude"": 51.4033,
    ""longitude"": 0.2233,
    ""name"": ""Sutton-at-Hone""
  },
  {
    ""latitude"": 51.4089,
    ""longitude"": 0.3089,
    ""name"": ""New Barn""
  },
  {
    ""latitude"": 51.4217,
    ""longitude"": 0.2417,
    ""name"": ""Darenth""
  }
]"
E07000098,"[
  {
    ""latitude"": 51.7361,
    ""longitude"": 0.4735,
    ""name"": ""Chelmsford""
  },
  {
    ""latitude"": 51.6433,
    ""longitude"": 0.6014,
    ""name"": ""South Woodham Ferrers""
  },
  {
    ""latitude"": 51.7167,
    ""longitude"": 0.4914,
    ""name"": ""Great Baddow""
  },
  {
    ""latitude"": 51.7458,
    ""longitude"": 0.4872,
    ""name"": ""Springfield""
  },
  {
    ""latitude"": 51.7333,
    ""longitude"": 0.4278,
    ""name"": ""Writtle""
  },
  {
    ""latitude"": 51.7583,
    ""longitude"": 0.4667,
    ""name"": ""Broomfield""
  },
  {
    ""latitude"": 51.7,
    ""longitude"": 0.4667,
    ""name"": ""Galleywood""
  },
  {
    ""latitude"": 51.7167,
    ""longitude"": 0.5833,
    ""name"": ""Danbury""
  },
  {
    ""latitude"": 51.6833,
    ""longitude"": 0.5667,
    ""name"": ""Bicknacre""
  },
  {
    ""latitude"": 51.6667,
    ""longitude"": 0.4833,
    ""name"": ""Stock""
  }
]"
E07000099,"[
  {
    ""latitude"": 51.98,
    ""longitude"": -0.2,
    ""name"": ""North Hertfordshire""
  },
  {
    ""latitude"": 51.9531,
    ""longitude"": -0.2833,
    ""name"": ""Hitchin""
  },
  {
    ""latitude"": 51.9794,
    ""longitude"": -0.2289,
    ""name"": ""Letchworth Garden City""
  },
  {
    ""latitude"": 51.9886,
    ""longitude"": -0.1867,
    ""name"": ""Baldock""
  },
  {
    ""latitude"": 52.0458,
    ""longitude"": 0.0253,
    ""name"": ""Royston""
  },
  {
    ""latitude"": 51.8667,
    ""longitude"": -0.1867,
    ""name"": ""Knebworth""
  },
  {
    ""latitude"": 51.9333,
    ""longitude"": -0.1667,
    ""name"": ""Great Ashby""
  },
  {
    ""latitude"": 51.9667,
    ""longitude"": -0.3,
    ""name"": ""Ickleford""
  },
  {
    ""latitude"": 52.0333,
    ""longitude"": -0.15,
    ""name"": ""Ashwell""
  },
  {
    ""latitude"": 51.9667,
    ""longitude"": -0.1333,
    ""name"": ""Weston""
  }
]"
E07000102,"[
  {
    ""latitude"": 51.0632,
    ""longitude"": -0.3271,
    ""name"": ""Horsham""
  },
  {
    ""latitude"": 51.0217,
    ""longitude"": -0.4518,
    ""name"": ""Billingshurst""
  },
  {
    ""latitude"": 51.0167,
    ""longitude"": -0.3583,
    ""name"": ""Southwater""
  },
  {
    ""latitude"": 50.9167,
    ""longitude"": -0.4539,
    ""name"": ""Storrington""
  },
  {
    ""latitude"": 50.9333,
    ""longitude"": -0.275,
    ""name"": ""Henfield""
  },
  {
    ""latitude"": 50.9583,
    ""longitude"": -0.5167,
    ""name"": ""Pulborough""
  },
  {
    ""latitude"": 50.8889,
    ""longitude"": -0.3278,
    ""name"": ""Steyning""
  },
  {
    ""latitude"": 50.95,
    ""longitude"": -0.4667,
    ""name"": ""West Chiltington""
  },
  {
    ""latitude"": 51.0667,
    ""longitude"": -0.3667,
    ""name"": ""Broadbridge Heath""
  },
  {
    ""latitude"": 50.8833,
    ""longitude"": -0.3,
    ""name"": ""Upper Beeding""
  }
]"
E07000103,"[
  {
    ""latitude"": 51.272,
    ""longitude"": 0.529,
    ""name"": ""Maidstone""
  },
  {
    ""latitude"": 51.275,
    ""longitude"": 0.579,
    ""name"": ""Bearsted""
  },
  {
    ""latitude"": 51.168,
    ""longitude"": 0.555,
    ""name"": ""Staplehurst""
  },
  {
    ""latitude"": 51.167,
    ""longitude"": 0.63,
    ""name"": ""Headcorn""
  },
  {
    ""latitude"": 51.173,
    ""longitude"": 0.493,
    ""name"": ""Marden""
  },
  {
    ""latitude"": 51.245,
    ""longitude"": 0.672,
    ""name"": ""Harrietsham""
  },
  {
    ""latitude"": 51.234,
    ""longitude"": 0.718,
    ""name"": ""Lenham""
  },
  {
    ""latitude"": 51.232,
    ""longitude"": 0.498,
    ""name"": ""Coxheath""
  },
  {
    ""latitude"": 51.217,
    ""longitude"": 0.434,
    ""name"": ""Yalding""
  },
  {
    ""latitude"": 51.245,
    ""longitude"": 0.483,
    ""name"": ""East Farleigh""
  }
]"
E07000079,"[
  {
    ""latitude"": 51.8642,
    ""longitude"": -1.8782,
    ""name"": ""Cotswold""
  },
  {
    ""latitude"": 51.7174,
    ""longitude"": -1.9682,
    ""name"": ""Cirencester""
  },
  {
    ""latitude"": 51.6386,
    ""longitude"": -2.1584,
    ""name"": ""Tetbury""
  },
  {
    ""latitude"": 51.9925,
    ""longitude"": -1.7033,
    ""name"": ""Moreton-in-Marsh""
  },
  {
    ""latitude"": 51.9301,
    ""longitude"": -1.7266,
    ""name"": ""Stow-on-the-Wold""
  },
  {
    ""latitude"": 51.8845,
    ""longitude"": -1.7651,
    ""name"": ""Bourton-on-the-Water""
  },
  {
    ""latitude"": 51.71,
    ""longitude"": -1.78,
    ""name"": ""Fairford""
  },
  {
    ""latitude"": 51.6949,
    ""longitude"": -1.6918,
    ""name"": ""Lechlade""
  },
  {
    ""latitude"": 51.8294,
    ""longitude"": -1.8367,
    ""name"": ""Northleach""
  },
  {
    ""latitude"": 51.6871,
    ""longitude"": -1.9177,
    ""name"": ""South Cerney""
  }
]"
E07000080,"[
  {
    ""latitude"": 52.3429,
    ""longitude"": 0.5139,
    ""name"": ""Forest Heath""
  },
  {
    ""latitude"": 52.2453,
    ""longitude"": 0.4077,
    ""name"": ""Newmarket""
  },
  {
    ""latitude"": 52.3429,
    ""longitude"": 0.5139,
    ""name"": ""Mildenhall""
  },
  {
    ""latitude"": 52.45,
    ""longitude"": 0.6167,
    ""name"": ""Brandon""
  },
  {
    ""latitude"": 52.4167,
    ""longitude"": 0.5167,
    ""name"": ""Lakenheath""
  },
  {
    ""latitude"": 52.3,
    ""longitude"": 0.4833,
    ""name"": ""Red Lodge""
  },
  {
    ""latitude"": 52.3667,
    ""longitude"": 0.4667,
    ""name"": ""Beck Row""
  },
  {
    ""latitude"": 52.25,
    ""longitude"": 0.3833,
    ""name"": ""Exning""
  },
  {
    ""latitude"": 52.2833,
    ""longitude"": 0.4833,
    ""name"": ""Kentford""
  },
  {
    ""latitude"": 52.3333,
    ""longitude"": 0.4667,
    ""name"": ""West Row""
  }
]"
E07000081,"[
  {
    ""latitude"": 51.8642,
    ""longitude"": -2.2452,
    ""name"": ""Gloucester""
  },
  {
    ""latitude"": 51.8294,
    ""longitude"": -2.2724,
    ""name"": ""Quedgeley""
  },
  {
    ""latitude"": 51.8438,
    ""longitude"": -2.2135,
    ""name"": ""Abbeydale""
  },
  {
    ""latitude"": 51.8558,
    ""longitude"": -2.1967,
    ""name"": ""Hucclecote""
  },
  {
    ""latitude"": 51.8489,
    ""longitude"": -2.1714,
    ""name"": ""Brockworth""
  },
  {
    ""latitude"": 51.8367,
    ""longitude"": -2.2584,
    ""name"": ""Tuffley""
  },
  {
    ""latitude"": 51.8789,
    ""longitude"": -2.2306,
    ""name"": ""Longlevens""
  },
  {
    ""latitude"": 51.8794,
    ""longitude"": -2.1778,
    ""name"": ""Churchdown""
  },
  {
    ""latitude"": 51.8642,
    ""longitude"": -2.2056,
    ""name"": ""Barnwood""
  },
  {
    ""latitude"": 51.8367,
    ""longitude"": -2.2267,
    ""name"": ""Matson""
  }
]"
E07000082,"[
  {
    ""latitude"": 51.75,
    ""longitude"": -2.2167,
    ""name"": ""Stroud""
  },
  {
    ""latitude"": 51.6806,
    ""longitude"": -2.3553,
    ""name"": ""Dursley""
  },
  {
    ""latitude"": 51.75,
    ""longitude"": -2.2833,
    ""name"": ""Stonehouse""
  },
  {
    ""latitude"": 51.7,
    ""longitude"": -2.2167,
    ""name"": ""Nailsworth""
  },
  {
    ""latitude"": 51.6333,
    ""longitude"": -2.35,
    ""name"": ""Wotton-under-Edge""
  },
  {
    ""latitude"": 51.6925,
    ""longitude"": -2.4586,
    ""name"": ""Berkeley""
  },
  {
    ""latitude"": 51.7,
    ""longitude"": -2.1833,
    ""name"": ""Minchinhampton""
  },
  {
    ""latitude"": 51.6833,
    ""longitude"": -2.3667,
    ""name"": ""Cam""
  },
  {
    ""latitude"": 51.7833,
    ""longitude"": -2.1833,
    ""name"": ""Painswick""
  },
  {
    ""latitude"": 51.7333,
    ""longitude"": -2.15,
    ""name"": ""Chalford""
  }
]"
